area_code,migrant?,male?,muslim?,age,value
1,true,true,true,113,16.3
1,true,true,true,114,16.3
1,true,true,true,115,16.3
1,true,true,true,116,16.3
1,true,true,true,117,16.3
1,true,true,true,118,16.3
1,true,true,true,119,16.3
2,false,false,false,16,58.666666666666664
2,false,false,false,17,58.666666666666664
2,false,false,false,18,98.85714285714286
2,false,false,false,19,98.85714285714286
2,false,false,false,20,98.85714285714286
2,false,false,false,21,98.85714285714286
2,false,false,false,22,98.85714285714286
2,false,false,false,23,98.85714285714286
2,false,false,false,24,98.85714285714286
2,false,false,false,25,107.56666666666666
2,false,false,false,26,107.56666666666666
2,false,false,false,27,107.56666666666666
2,false,false,false,28,107.56666666666666
2,false,false,false,29,107.56666666666666
2,false,false,false,30,107.56666666666666
2,false,false,false,31,107.56666666666666
2,false,false,false,32,107.56666666666666
2,false,false,false,33,107.56666666666666
2,false,false,false,34,107.56666666666666
2,false,false,false,35,107.56666666666666
2,false,false,false,36,107.56666666666666
2,false,false,false,37,107.56666666666666
2,false,false,false,38,107.56666666666666
2,false,false,false,39,107.56666666666666
2,false,false,false,40,107.56666666666666
2,false,false,false,41,107.56666666666666
2,false,false,false,42,107.56666666666666
2,false,false,false,43,107.56666666666666
2,false,false,false,44,107.56666666666666
2,false,false,false,45,107.56666666666666
2,false,false,false,46,107.56666666666666
2,false,false,false,47,107.56666666666666
2,false,false,false,48,107.56666666666666
2,false,false,false,49,107.56666666666666
2,false,false,false,50,107.56666666666666
2,false,false,false,51,107.56666666666666
2,false,false,false,52,107.56666666666666
2,false,false,false,53,107.56666666666666
2,false,false,false,54,107.56666666666666
2,false,false,false,55,145.1
2,false,false,false,56,145.1
2,false,false,false,57,145.1
2,false,false,false,58,145.1
2,false,false,false,59,145.1
2,false,false,false,60,145.1
2,false,false,false,61,145.1
2,false,false,false,62,145.1
2,false,false,false,63,145.1
2,false,false,false,64,145.1
2,false,false,false,65,169.4
2,false,false,false,66,169.4
2,false,false,false,67,169.4
2,false,false,false,68,169.4
2,false,false,false,69,169.4
2,false,false,false,70,169.4
2,false,false,false,71,169.4
2,false,false,false,72,169.4
2,false,false,false,73,169.4
2,false,false,false,74,169.4
